species,date,year,time.of.obs,start.time,start.time.2,total.obs.mins,obs.hours,day.total,count.p.hour,wind.dir.speed,wind.direction,visibility,visibility.score,principle.observer,,,,,,,,,
Alcid sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BAEA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BASA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BBPL,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BLGU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,5,1.538461538,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BLKI,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,5,1.538461538,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BLSC,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,18,5.538461538,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BOGU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BRAN,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BUFF,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
BWTE,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Bird sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
CACG,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
CACG/CANG,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
CANG,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
CATE,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
COEI,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,96,29.53846154,WNW 15-25,WNW,8,3,SB,,,,,,,,,
COGO,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
COLO,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,16,4.923076923,WNW 15-25,WNW,8,3,SB,,,,,,,,,
COME,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
COMU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
COTE,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Cormorant sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
DCCO,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,13,4,WNW 15-25,WNW,8,3,SB,,,,,,,,,
DOVE,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
DUNL,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,2,0.615384615,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Duck sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,14,4.307692308,WNW 15-25,WNW,8,3,SB,,,,,,,,,
GADW,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
GBHE,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
GRCO,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,3,0.923076923,WNW 15-25,WNW,8,3,SB,,,,,,,,,
GRSC,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
GWTE,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Gull Sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
HADU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
HOGR,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
HOME,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
ICGU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
ICGU/GLGU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Jaeger sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
LAGU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
LBBG,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
LESC,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
LTDU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,15,4.615384615,WNW 15-25,WNW,8,3,SB,,,,,,,,,
LTJA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Loon sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,4,1.230769231,WNW 15-25,WNW,8,3,SB,,,,,,,,,
MALL,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
MALLxABDU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
MERL,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,1,0.307692308,WNW 15-25,WNW,8,3,SB,,,,,,,,,
NOGA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,43,13.23076923,WNW 15-25,WNW,8,3,SB,,,,,,,,,
NOHA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,1,0.307692308,WNW 15-25,WNW,8,3,SB,,,,,,,,,
NOPI,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
OSPR,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
PAJA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
PALO,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
PEFA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
POJA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
PUSA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Peep sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
RAZO,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,1,0.307692308,WNW 15-25,WNW,8,3,SB,,,,,,,,,
RBGU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,37,11.38461538,WNW 15-25,WNW,8,3,SB,,,,,,,,,
RBME,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,80,24.61538462,WNW 15-25,WNW,8,3,SB,,,,,,,,,
RNDU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
RNGR,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,2,0.615384615,WNW 15-25,WNW,8,3,SB,,,,,,,,,
RTLO,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,26,8,WNW 15-25,WNW,8,3,SB,,,,,,,,,
SAND,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,11,3.384615385,WNW 15-25,WNW,8,3,SB,,,,,,,,,
SEPL,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
SSHA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
SUSC,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,11,3.384615385,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Scaup sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Scoter sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,1,0.307692308,WNW 15-25,WNW,8,3,SB,,,,,,,,,
Shorebird sp.,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
TBMU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
WHIM,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
WODU,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,0,0,WNW 15-25,WNW,8,3,SB,,,,,,,,,
WRSA,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,2,0.615384615,WNW 15-25,WNW,8,3,SB,,,,,,,,,
WWSC,11/11/23,2023,5:45 - 10:00,5:45,,195,3.25,1,0.307692308,WNW 15-25,WNW,8,3,SB,,,,,,,,,
ABDU,11/12/23,2023,05:40-08:40,5:40,,180,3,3,1,NW 1-6,NW,8,3,ND,,,,,,,,,
AGOS,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
AGPL,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
AMKE,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
AMWI,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
AMWO,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Alcid sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
BAEA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
BASA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
BBPL,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
BLGU,11/12/23,2023,05:40-08:40,5:40,,180,3,10,3.333333333,NW 1-6,NW,8,3,ND,,,,,,,,,
BLKI,11/12/23,2023,05:40-08:40,5:40,,180,3,2,0.666666667,NW 1-6,NW,8,3,ND,,,,,,,,,
BLSC,11/12/23,2023,05:40-08:40,5:40,,180,3,19,6.333333333,NW 1-6,NW,8,3,ND,,,,,,,,,
BOGU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
BRAN,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
BUFF,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
BWTE,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Bird sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
CACG,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
CACG/CANG,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
CANG,11/12/23,2023,05:40-08:40,5:40,,180,3,7,2.333333333,NW 1-6,NW,8,3,ND,,,,,,,,,
CATE,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
COEI,11/12/23,2023,05:40-08:40,5:40,,180,3,65,21.66666667,NW 1-6,NW,8,3,ND,,,,,,,,,
COGO,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
COLO,11/12/23,2023,05:40-08:40,5:40,,180,3,34,11.33333333,NW 1-6,NW,8,3,ND,,,,,,,,,
COME,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
COMU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
COTE,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Cormorant sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
DCCO,11/12/23,2023,05:40-08:40,5:40,,180,3,104,34.66666667,NW 1-6,NW,8,3,ND,,,,,,,,,
DOVE,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
DUNL,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Duck sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,12,4,NW 1-6,NW,8,3,ND,,,,,,,,,
GADW,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
GBHE,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
GRCO,11/12/23,2023,05:40-08:40,5:40,,180,3,7,2.333333333,NW 1-6,NW,8,3,ND,,,,,,,,,
GRSC,11/12/23,2023,05:40-08:40,5:40,,180,3,3,1,NW 1-6,NW,8,3,ND,,,,,,,,,
GWTE,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Gull Sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
HADU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
HOGR,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
HOME,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
ICGU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
ICGU/GLGU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Jaeger sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
LAGU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
LBBG,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
LESC,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
LTDU,11/12/23,2023,05:40-08:40,5:40,,180,3,23,7.666666667,NW 1-6,NW,8,3,ND,,,,,,,,,
LTJA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Loon sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,1,0.333333333,NW 1-6,NW,8,3,ND,,,,,,,,,
MALL,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
MALLxABDU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
MERL,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
NOGA,11/12/23,2023,05:40-08:40,5:40,,180,3,9,3,NW 1-6,NW,8,3,ND,,,,,,,,,
NOHA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
NOPI,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
OSPR,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
PAJA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
PALO,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
PEFA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
POJA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
PUSA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Peep sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
RAZO,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
RBGU,11/12/23,2023,05:40-08:40,5:40,,180,3,2,0.666666667,NW 1-6,NW,8,3,ND,,,,,,,,,
RBME,11/12/23,2023,05:40-08:40,5:40,,180,3,28,9.333333333,NW 1-6,NW,8,3,ND,,,,,,,,,
RNDU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
RNGR,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
RTLO,11/12/23,2023,05:40-08:40,5:40,,180,3,12,4,NW 1-6,NW,8,3,ND,,,,,,,,,
SAND,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
SEPL,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
SSHA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
SUSC,11/12/23,2023,05:40-08:40,5:40,,180,3,1,0.333333333,NW 1-6,NW,8,3,ND,,,,,,,,,
Scaup sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Scoter sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
Shorebird sp.,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
TBMU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
WHIM,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
WODU,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
WRSA,11/12/23,2023,05:40-08:40,5:40,,180,3,0,0,NW 1-6,NW,8,3,ND,,,,,,,,,
WWSC,11/12/23,2023,05:40-08:40,5:40,,180,3,9,3,NW 1-6,NW,8,3,ND,,,,,,,,,
ABDU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
AGOS,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
AGPL,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
AMKE,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
AMWI,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
AMWO,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
Alcid sp.,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
BAEA,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
BASA,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
BBPL,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
BLGU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,3,0.9,NW 1-3,NW,10,4,ND,,,,,,,,,
BLKI,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
BLSC,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,18,5.4,NW 1-3,NW,10,4,ND,,,,,,,,,
BOGU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
BRAN,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
BUFF,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
BWTE,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
Bird sp.,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
CACG,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
CACG/CANG,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
CANG,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
CATE,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
COEI,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,36,10.8,NW 1-3,NW,10,4,ND,,,,,,,,,
COGO,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,4,1.2,NW 1-3,NW,10,4,ND,,,,,,,,,
COLO,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,17,5.1,NW 1-3,NW,10,4,ND,,,,,,,,,
COME,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
COMU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
COTE,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
Cormorant sp.,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
DCCO,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,70,21,NW 1-3,NW,10,4,ND,,,,,,,,,
DOVE,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
DUNL,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
Duck sp.,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,11,3.3,NW 1-3,NW,10,4,ND,,,,,,,,,
GADW,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
GBHE,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
GRCO,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,17,5.1,NW 1-3,NW,10,4,ND,,,,,,,,,
GRSC,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
GWTE,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
Gull Sp.,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
HADU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
HOGR,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
HOME,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
ICGU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
ICGU/GLGU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
Jaeger sp.,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
LAGU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
LBBG,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
LESC,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
LTDU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,28,8.4,NW 1-3,NW,10,4,ND,,,,,,,,,
LTJA,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
Loon sp.,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
MALL,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
MALLxABDU,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
MERL,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,0,0,NW 1-3,NW,10,4,ND,,,,,,,,,
NOGA,11/13/23,2023,05:40-09:00,5:40,,200,3.333333333,3,0.9,NW 1-3,NW,10,4,ND,,,,,,,,,
